No,Username,Category,Is_Suspicious,Profile_URL
89,vicky_nestnamsan,살림/홈|뷰티/패션,Y,https://www.instagram.com/vicky_nestnamsan/
90,victoriaflower1011,뷰티/패션,N,https://www.instagram.com/victoriaflower1011/
91,wedding_helper_suzy,뷰티/패션,N,https://www.instagram.com/wedding_helper_suzy/
92,wonkyoung803,개인/일반,N,https://www.instagram.com/wonkyoung803/
93,ye_chan__01,육아/가족,N,https://www.instagram.com/ye_chan__01/
94,yeahlulu__,개인/일반,N,https://www.instagram.com/yeahlulu__/
95,yj1212_,개인/일반,Y,https://www.instagram.com/yj1212_/
96,yw994494,개인/일반,Y,https://www.instagram.com/yw994494/
97,zzoomb_iii,개인/일반,N,https://www.instagram.com/zzoomb_iii/
98,zzun4mom,육아/가족,N,https://www.instagram.com/zzun4mom/
